League,Team,Player,Country,Appearances,URL
2019-20 Ligue 1,2019–20 Stade de Reims season,Moreto Cassamá,Football_Federation_of_Guinea-Bissau,0,https://en.wikipedia.org/wiki/Moreto_Cassam%C3%A1
2019-20 Ligue 1,2019–20 Stade de Reims season,Predrag Rajković,Football_Association_of_Serbia,Total,https://en.wikipedia.org/wiki/Predrag_Rajkovi%C4%87
2019-20 Ligue 1,2019–20 Stade de Reims season,Moussa Doumbia,Malian_Football_Federation,24,"https://en.wikipedia.org/wiki/Moussa_Doumbia_(footballer,_born_1994)"
2019-20 Ligue 1,2019–20 Stade de Reims season,Virgile Pinson,French_Football_Federation,0,https://en.wikipedia.org/wiki/Virgile_Pinson
2019-20 Ligue 1,2019–20 Stade de Reims season,Nolan Mbemba,French_Football_Federation,0,https://en.wikipedia.org/wiki/Nolan_Mbemba
2019-20 Ligue 1,2019–20 Stade de Reims season,Dario Maresic,Austrian_Football_Association,0,https://en.wikipedia.org/wiki/Dario_Maresic
2019-20 Ligue 1,2019–20 Stade de Reims season,Yehvann Diouf,French_Football_Federation,0,https://en.wikipedia.org/wiki/Yehvann_Diouf
2019-20 Ligue 1,2019–20 Stade de Reims season,Thomas Foket,Royal_Belgian_Football_Association,0,https://en.wikipedia.org/wiki/Thomas_Foket
2019-20 Ligue 1,2019–20 Stade de Reims season,Tristan Dingomé,Cameroonian_Football_Federation,0,https://en.wikipedia.org/wiki/Tristan_Dingom%C3%A9
2019-20 Ligue 1,2019–20 Stade de Reims season,Arbër Zeneli,Football_Federation_of_Kosovo,18,https://en.wikipedia.org/wiki/Arb%C3%ABr_Zeneli
2019-20 Ligue 1,2019–20 Stade de Reims season,El Bilal Touré,Malian_Football_Federation,0,https://en.wikipedia.org/wiki/El_Bilal_Tour%C3%A9
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Romain Salin,French_Football_Federation,0,https://en.wikipedia.org/wiki/Romain_Salin
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Gerzino Nyamsi,French_Football_Federation,0,https://en.wikipedia.org/wiki/Gerzino_Nyamsi
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Damien Da Silva (captain),French_Football_Federation,0,https://en.wikipedia.org/wiki/Damien_Da_Silva
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,James Léa Siliki,French_Football_Federation,0,https://en.wikipedia.org/wiki/James_L%C3%A9a_Siliki
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Rafik Guitane,French_Football_Federation,0,https://en.wikipedia.org/wiki/Rafik_Guitane
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Jordan Siebatcheu,French_Football_Federation,0,https://en.wikipedia.org/wiki/Theoson_Siebatcheu
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Benjamin Bourigeaud,French_Football_Federation,0,https://en.wikipedia.org/wiki/Benjamin_Bourigeaud
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Jakob Johansson,Swedish_Football_Association,18,https://en.wikipedia.org/wiki/Jakob_Johansson
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Raphinha,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Raphinha_(footballer,_born_1996)"
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Jérémy Morel,Malagasy_Football_Federation,Total,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_Morel
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Faitout Maouassa,French_Football_Federation,0,https://en.wikipedia.org/wiki/Faitout_Maouassa
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Clément Grenier,French_Football_Federation,5,https://en.wikipedia.org/wiki/Cl%C3%A9ment_Grenier
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Flavien Tait,French_Football_Federation,0,https://en.wikipedia.org/wiki/Flavien_Tait
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Metehan Güçlü,Turkish_Football_Federation,0,https://en.wikipedia.org/wiki/Metehan_G%C3%BC%C3%A7l%C3%BC
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Adrien Hunou,French_Football_Federation,0,https://en.wikipedia.org/wiki/Adrien_Hunou
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Eduardo Camavinga,French_Football_Federation,3,https://en.wikipedia.org/wiki/Eduardo_Camavinga
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Romain Del Castillo,French_Football_Federation,0,https://en.wikipedia.org/wiki/Romain_Del_Castillo
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Édouard Mendy,Senegalese_Football_Federation,10,https://en.wikipedia.org/wiki/%C3%89douard_Mendy
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Joris Gnagnon (on loan from Sevilla),French_Football_Federation,0,https://en.wikipedia.org/wiki/Joris_Gnagnon
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,M'Baye Niang,Senegalese_Football_Federation,23,https://en.wikipedia.org/wiki/M%27Baye_Niang
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Jonas Martin,French_Football_Federation,0,https://en.wikipedia.org/wiki/Jonas_Martin
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Jérémy Gelin,French_Football_Federation,0,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_Gelin
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Hamari Traoré,Malian_Football_Federation,28,https://en.wikipedia.org/wiki/Hamari_Traor%C3%A9
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Lucas Da Cunha,French_Football_Federation,0,https://en.wikipedia.org/wiki/Lucas_Da_Cunha
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Sacha Boey,French_Football_Federation,0,https://en.wikipedia.org/wiki/Sacha_Boey
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Yann Gboho,French_Football_Federation,0,https://en.wikipedia.org/wiki/Yann_Gboho
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Riffi Mandanda,Congolese_Association_Football_Federation,0,https://en.wikipedia.org/wiki/Riffi_Mandanda
2019-20 Ligue 1,2019–20 Stade Rennais F.C. season,Steven Nzonzi (on loan from Roma),French_Football_Federation,20,https://en.wikipedia.org/wiki/Steven_Nzonzi
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Harold Moukoudi,Cameroonian_Football_Federation,0,https://en.wikipedia.org/wiki/Harold_Moukoudi
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Mahdi Camara,French_Football_Federation,0,https://en.wikipedia.org/wiki/Mahdi_Camara
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Gabriel Silva,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Gabriel_Silva_(footballer,_born_1991)"
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Léo Lacroix,Swiss_Football_Association,0,https://en.wikipedia.org/wiki/L%C3%A9o_Lacroix_(footballer)
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Loïs Diony,French_Football_Federation,0,https://en.wikipedia.org/wiki/Lo%C3%AFs_Diony
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,William Saliba (on loan from Arsenal),French_Football_Federation,0,https://en.wikipedia.org/wiki/William_Saliba
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Franck Honorat,French_Football_Federation,0,https://en.wikipedia.org/wiki/Franck_Honorat
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Bilal Benkhedim,French_Football_Federation,0,https://en.wikipedia.org/wiki/Bilal_Benkhedim
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Ryad Boudebouz,Algerian_Football_Federation,0,https://en.wikipedia.org/wiki/Ryad_Boudebouz
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Timothée Kolodziejczak (on loan from Tigres),French_Football_Federation,0,https://en.wikipedia.org/wiki/Timoth%C3%A9e_Kolodziejczak
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Jean-Eudes Aholou (on loan from Monaco),Ivorian_Football_Federation,0,https://en.wikipedia.org/wiki/Jean-Eudes_Aholou
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Arnaud Nordin,French_Football_Federation,0,https://en.wikipedia.org/wiki/Arnaud_Nordin
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Stéphane Ruffier,French_Football_Federation,3,https://en.wikipedia.org/wiki/St%C3%A9phane_Ruffier
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Romain Hamouma,French_Football_Federation,0,https://en.wikipedia.org/wiki/Romain_Hamouma
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Kévin Monnet-Paquet,French_Football_Federation,0,https://en.wikipedia.org/wiki/K%C3%A9vin_Monnet-Paquet
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Denis Bouanga,Gabonese_Football_Federation,0,https://en.wikipedia.org/wiki/Denis_Bouanga
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Wahbi Khazri,Tunisian_Football_Federation,54,https://en.wikipedia.org/wiki/Wahbi_Khazri
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Sergi Palencia,Royal_Spanish_Football_Federation,0,https://en.wikipedia.org/wiki/Sergi_Palencia
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Yann M'Vila,French_Football_Federation,0,https://en.wikipedia.org/wiki/Yann_M%27Vila
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Loïc Perrin (captain),French_Football_Federation,0,https://en.wikipedia.org/wiki/Lo%C3%AFc_Perrin
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Miguel Trauco,Peruvian_Football_Federation,50,https://en.wikipedia.org/wiki/Miguel_Trauco
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Assane Dioussé,Senegalese_Football_Federation,0,https://en.wikipedia.org/wiki/Assane_Diouss%C3%A9
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Jessy Moulin,French_Football_Federation,0,https://en.wikipedia.org/wiki/Jessy_Moulin
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Charles Abi,French_Football_Federation,0,https://en.wikipedia.org/wiki/Charles_Abi
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Zaydou Youssouf,French_Football_Federation,0,https://en.wikipedia.org/wiki/Zaydou_Youssouf
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Stefan Bajic,French_Football_Federation,0,"https://en.wikipedia.org/wiki/Stefan_Bajic_(footballer,_born_2001)"
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Wesley Fofana,French_Football_Federation,0,https://en.wikipedia.org/wiki/Wesley_Fofana_(footballer)
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Mathieu Debuchy,French_Football_Federation,27,https://en.wikipedia.org/wiki/Mathieu_Debuchy
2019-20 Ligue 1,2019–20 AS Saint-Étienne season,Yohan Cabaye,French_Football_Federation,48,https://en.wikipedia.org/wiki/Yohan_Cabaye
2019-20 Ligue 1,2019–20 RC Strasbourg season,Jérémy Grimm,French_Football_Federation,0,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_Grimm
2019-20 Ligue 1,2019–20 RC Strasbourg season,Jonas Martin,French_Football_Federation,0,https://en.wikipedia.org/wiki/Jonas_Martin
2019-20 Ligue 1,2019–20 RC Strasbourg season,Moataz Zemzemi,Tunisian_Football_Federation,0,https://en.wikipedia.org/wiki/Moataz_Zemzemi
2019-20 Ligue 1,2019–20 RC Strasbourg season,Abdallah N'Dour,Senegalese_Football_Federation,0,https://en.wikipedia.org/wiki/Abdallah_N%27Dour
2019-20 Ligue 1,2019–20 RC Strasbourg season,Dimitri Liénard,French_Football_Federation,0,https://en.wikipedia.org/wiki/Dimitri_Li%C3%A9nard
2019-20 Ligue 1,2019–20 RC Strasbourg season,Benjamin Corgnet,French_Football_Federation,0,https://en.wikipedia.org/wiki/Benjamin_Corgnet
2019-20 Ligue 1,2019–20 RC Strasbourg season,Ibrahima Sissoko,French_Football_Federation,0,https://en.wikipedia.org/wiki/Ibrahima_Sissoko
2019-20 Ligue 1,2019–20 RC Strasbourg season,Matz Sels,Royal_Belgian_Football_Association,0,https://en.wikipedia.org/wiki/Matz_Sels
2019-20 Ligue 1,2019–20 RC Strasbourg season,Stefan Mitrović (captain),Football_Association_of_Serbia,Total,https://en.wikipedia.org/wiki/Stefan_Mitrovi%C4%87_(footballer)
2019-20 Ligue 1,2019–20 RC Strasbourg season,Kévin Lucien Zohi,Malian_Football_Federation,0,https://en.wikipedia.org/wiki/K%C3%A9vin_Lucien_Zohi
2019-20 Ligue 1,2019–20 RC Strasbourg season,Jean-Ricner Bellegarde,Haitian_Football_Federation,0,https://en.wikipedia.org/wiki/Jean-Ricner_Bellegarde
2019-20 Ligue 1,2019–20 RC Strasbourg season,Youssouf Fofana,French_Football_Federation,0,"https://en.wikipedia.org/wiki/Youssouf_Fofana_(footballer,_born_1999)"
2019-20 Ligue 1,2019–20 RC Strasbourg season,Anthony Caci,French_Football_Federation,0,https://en.wikipedia.org/wiki/Anthony_Caci
2019-20 Ligue 1,2019–20 RC Strasbourg season,Lebo Mothiba,South_African_Football_Association,14,https://en.wikipedia.org/wiki/Lebo_Mothiba
2019-20 Ligue 1,2019–20 RC Strasbourg season,Lamine Koné,Ivorian_Football_Federation,9,https://en.wikipedia.org/wiki/Lamine_Kon%C3%A9
2019-20 Ligue 1,2019–20 RC Strasbourg season,Alexander Djiku,French_Football_Federation,0,https://en.wikipedia.org/wiki/Alexander_Djiku
2019-20 Ligue 1,2019–20 RC Strasbourg season,Ismaël Aaneba,French_Football_Federation,0,https://en.wikipedia.org/wiki/Isma%C3%ABl_Aaneba
2019-20 Ligue 1,2019–20 RC Strasbourg season,Adrien Thomasson,French_Football_Federation,0,https://en.wikipedia.org/wiki/Adrien_Thomasson
2019-20 Ligue 1,2019–20 RC Strasbourg season,Duplexe Tchamba,Cameroonian_Football_Federation,0,https://en.wikipedia.org/wiki/Duplexe_Tchamba
2019-20 Ligue 1,2019–20 RC Strasbourg season,Ludovic Ajorque,French_Football_Federation,0,https://en.wikipedia.org/wiki/Ludovic_Ajorque
2019-20 Ligue 1,2019–20 RC Strasbourg season,Kenny Lala,French_Football_Federation,0,https://en.wikipedia.org/wiki/Kenny_Lala
2019-20 Ligue 1,2019–20 RC Strasbourg season,Bingourou Kamara,French_Football_Federation,0,https://en.wikipedia.org/wiki/Bingourou_Kamara
2019-20 Ligue 1,2019–20 RC Strasbourg season,Lionel Carole,French_Football_Federation,0,https://en.wikipedia.org/wiki/Lionel_Carole
2019-20 Ligue 1,2019–20 RC Strasbourg season,Mamoudou Karamoko,French_Football_Federation,0,https://en.wikipedia.org/wiki/Mamoudou_Karamoko
2019-20 Ligue 1,2019–20 RC Strasbourg season,Nuno da Costa,Cape_Verdean_Football_Federation,0,https://en.wikipedia.org/wiki/Nuno_da_Costa
2019-20 Ligue 1,2019–20 RC Strasbourg season,Eiji Kawashima,Japan_Football_Association,91,https://en.wikipedia.org/wiki/Eiji_Kawashima
2019-20 Ligue 1,2019–20 Toulouse FC season,Kelvin Amian,French_Football_Federation,0,https://en.wikipedia.org/wiki/Kelvin_Amian
2019-20 Ligue 1,2019–20 Toulouse FC season,Steven Moreira,French_Football_Federation,0,https://en.wikipedia.org/wiki/Steven_Moreira
2019-20 Ligue 1,2019–20 Toulouse FC season,Issiaga Sylla,Guinean_Football_Federation,Total,https://en.wikipedia.org/wiki/Issiaga_Sylla
2019-20 Ligue 1,2019–20 Toulouse FC season,Aaron Leya Iseka,Royal_Belgian_Football_Association,0,https://en.wikipedia.org/wiki/Aaron_Leya_Iseka
2019-20 Ligue 1,2019–20 Toulouse FC season,Mauro Goicoechea,Uruguayan_Football_Association,0,https://en.wikipedia.org/wiki/Mauro_Goicoechea
2019-20 Ligue 1,2019–20 Toulouse FC season,Ruben Gabrielsen,Norwegian_Football_Federation,0,https://en.wikipedia.org/wiki/Ruben_Gabrielsen
2019-20 Ligue 1,2019–20 Toulouse FC season,Quentin Boisgard,French_Football_Federation,0,https://en.wikipedia.org/wiki/Quentin_Boisgard
2019-20 Ligue 1,2019–20 Toulouse FC season,Mathieu Gonçalves,French_Football_Federation,0,https://en.wikipedia.org/wiki/Mathieu_Gon%C3%A7alves
2019-20 Ligue 1,2019–20 Toulouse FC season,Mathieu Dossevi (vice-captain),Togolese_Football_Federation,0,https://en.wikipedia.org/wiki/Mathieu_Dossevi
2019-20 Ligue 1,2019–20 Toulouse FC season,Agustín Rogel,Uruguayan_Football_Association,0,https://en.wikipedia.org/wiki/Agust%C3%ADn_Rogel
2019-20 Ligue 1,2019–20 Toulouse FC season,Ibrahim Sangaré,Ivorian_Football_Federation,Total,"https://en.wikipedia.org/wiki/Ibrahim_Sangar%C3%A9_(footballer,_born_1997)"
2019-20 Ligue 1,2019–20 Toulouse FC season,Bafodé Diakité,French_Football_Federation,0,https://en.wikipedia.org/wiki/Bafod%C3%A9_Diakit%C3%A9
2019-20 Ligue 1,2019–20 Toulouse FC season,Yaya Sanogo,French_Football_Federation,0,https://en.wikipedia.org/wiki/Yaya_Sanogo
2019-20 Ligue 1,2019–20 Toulouse FC season,Stéphane Zobo,Cameroonian_Football_Federation,0,https://en.wikipedia.org/wiki/St%C3%A9phane_Zobo
2019-20 Ligue 1,2019–20 Toulouse FC season,Moussa Diarra,French_Football_Federation,0,https://en.wikipedia.org/wiki/Moussa_Diarra
2019-20 Ligue 1,2019–20 Toulouse FC season,Kalidou Sidibé,French_Football_Federation,0,https://en.wikipedia.org/wiki/Kalidou_Sidib%C3%A9
2019-20 Ligue 1,2019–20 Toulouse FC season,Efthymis Koulouris,Hellenic_Football_Federation,0,https://en.wikipedia.org/wiki/Efthymis_Koulouris
2019-20 Ligue 1,2019–20 Toulouse FC season,Wesley Saïd,French_Football_Federation,0,https://en.wikipedia.org/wiki/Wesley_Sa%C3%AFd
2019-20 Ligue 1,2019–20 Toulouse FC season,Nathan Ngoumou,French_Football_Federation,0,https://en.wikipedia.org/wiki/Nathan_Ngoumou
2019-20 Ligue 1,2019–20 Toulouse FC season,Amine Adli,French_Football_Federation,0,https://en.wikipedia.org/wiki/Amine_Adli
2019-20 Ligue 1,2019–20 Toulouse FC season,Jean-Victor Makengo (on loan from Nice),French_Football_Federation,0,https://en.wikipedia.org/wiki/Jean-Victor_Makengo
2019-20 Ligue 1,2019–20 Toulouse FC season,Baptiste Reynet,French_Football_Federation,0,https://en.wikipedia.org/wiki/Baptiste_Reynet
2019-20 Ligue 1,2019–20 Toulouse FC season,Adil Taoui,French_Football_Federation,0,https://en.wikipedia.org/wiki/Adil_Taoui
2019-20 Ligue 1,2019–20 Toulouse FC season,Max Gradel (captain),Ivorian_Football_Federation,Total,https://en.wikipedia.org/wiki/Max_Gradel
2019-20 Ligue 1,2019–20 Toulouse FC season,Anthony Rouault,French_Football_Federation,0,https://en.wikipedia.org/wiki/Anthony_Rouault
2019-20 Ligue 1,2019–20 Toulouse FC season,Gen Shoji,Japan_Football_Association,Total,https://en.wikipedia.org/wiki/Gen_Shoji
2019-20 Ligue 1,2019–20 Toulouse FC season,Kouadio Koné,French_Football_Federation,0,https://en.wikipedia.org/wiki/Kouadio_Kon%C3%A9
2019-20 Ligue 1,2019–20 Toulouse FC season,Nicolas Isimat-Mirin (on loan from Beşiktaş),French_Football_Federation,0,https://en.wikipedia.org/wiki/Nicolas_Isimat-Mirin
2019-20 Ligue 1,2019–20 Toulouse FC season,William Vainqueur (on loan from Antalyaspor),French_Football_Federation,0,https://en.wikipedia.org/wiki/William_Vainqueur
2019-20 Ligue 1,2019–20 Toulouse FC season,Lovre Kalinić (on loan from Aston Villa),Croatian_Football_Federation,19,https://en.wikipedia.org/wiki/Lovre_Kalini%C4%87
League,Team,Player,Country,Appearances,URL
League,Team,Player,Country,Appearances,URL
Brazil,2019 Santos FC season,John Victor,Brazil,0,https://en.wikipedia.org/wiki/John_Victor_Maciel_Furtado
Brazil,2019 Santos FC season,João Paulo,Brazil,0,https://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_Silva_Martins
Brazil,2019 Santos FC season,Gustavo Henrique,Brazil,0,https://en.wikipedia.org/wiki/Gustavo_Henrique
Brazil,2019 Santos FC season,Vanderlei,Brazil,0,https://en.wikipedia.org/wiki/Vanderlei_Farias_da_Silva
Brazil,2019 Santos FC season,Luiz Felipe,Brazil,0,https://en.wikipedia.org/wiki/Luiz_Felipe_do_Nascimento_dos_Santos
Brazil,2019 Santos FC season,Éverson,Brazil,0,https://en.wikipedia.org/wiki/%C3%89verson_Felipe_Marques_Pires
Brazil,2019 Santos FC season,Luan Peres,Brazil,0,https://en.wikipedia.org/wiki/Luan_Peres
Brazil,2019 Santos FC season,Victor Ferraz (c),Brazil,0,https://en.wikipedia.org/wiki/Victor_Ferraz
Brazil,2019 Santos FC season,Jorge,Brazil,1,https://en.wikipedia.org/wiki/Jorge_(footballer)
Brazil,2019 Santos FC season,Felipe Aguilar,Colombia,3,https://en.wikipedia.org/wiki/Felipe_Aguilar_(footballer)
Brazil,2019 Santos FC season,Lucas Veríssimo,Brazil,0,https://en.wikipedia.org/wiki/Lucas_Ver%C3%ADssimo
Brazil,2019 Santos FC season,Wagner Leonardo,Brazil,0,https://en.wikipedia.org/wiki/Wagner_Leonardo_Calvelo_de_Souza
Brazil,2019 Santos FC season,Felipe Jonatan,Brazil,0,https://en.wikipedia.org/wiki/Felipe_Jonatan
Brazil,2019 Santos FC season,Pará,Brazil,0,"https://en.wikipedia.org/wiki/Par%C3%A1_(footballer,_born_1986)"
Brazil,2019 Santos FC season,Alison,Brazil,0,https://en.wikipedia.org/wiki/Alison_Lopes_Ferreira
Brazil,2019 Santos FC season,Matheus Ribeiro,Brazil,0,https://en.wikipedia.org/wiki/Matheus_Antunes_Ribeiro
Brazil,2019 Santos FC season,Jobson,Brazil,0,https://en.wikipedia.org/wiki/Jobson_Souza_Santos
Brazil,2019 Santos FC season,Sandry,Brazil,0,https://en.wikipedia.org/wiki/Sandry_Roberto
Brazil,2019 Santos FC season,Yeferson Soteldo,Venezuela,18,https://en.wikipedia.org/wiki/Yeferson_Soteldo
Brazil,2019 Santos FC season,Lucas Lourenço,Brazil,0,https://en.wikipedia.org/wiki/Lucas_Louren%C3%A7o
Brazil,2019 Santos FC season,Diego Pituca,Brazil,0,https://en.wikipedia.org/wiki/Diego_Pituca
Brazil,2019 Santos FC season,Jean Mota,Brazil,0,https://en.wikipedia.org/wiki/Jean_Mota
Brazil,2019 Santos FC season,Christian Cueva,Peru,63,https://en.wikipedia.org/wiki/Christian_Cueva
Brazil,2019 Santos FC season,Pato Sánchez,Uruguay,38,https://en.wikipedia.org/wiki/Carlos_Andr%C3%A9s_S%C3%A1nchez
Brazil,2019 Santos FC season,Evandro,Brazil,0,https://en.wikipedia.org/wiki/Evandro_Goebel
Brazil,2019 Santos FC season,Kaio Jorge,Brazil,0,https://en.wikipedia.org/wiki/Kaio_Jorge
Brazil,2019 Santos FC season,Tailson,Brazil,0,https://en.wikipedia.org/wiki/Tailson_Pinto_Gon%C3%A7alves
Brazil,2019 Santos FC season,Eduardo Sasha,Brazil,0,https://en.wikipedia.org/wiki/Eduardo_Sasha
Brazil,2019 Santos FC season,Marinho,Brazil,0,"https://en.wikipedia.org/wiki/Marinho_(footballer,_born_1990)"
Brazil,2019 Santos FC season,Derlis González,Paraguay,41,https://en.wikipedia.org/wiki/Derlis_Gonz%C3%A1lez
Brazil,2019 Santos FC season,Yuri Alberto,Brazil,0,https://en.wikipedia.org/wiki/Yuri_Alberto
Brazil,2019 Santos FC season,Fernando Uribe,Colombia,2,https://en.wikipedia.org/wiki/Fernando_Uribe
Brazil,2019 Santos FC season,Lucas Venuto,Brazil,0,https://en.wikipedia.org/wiki/Lucas_Venuto
Brazil,2019 Santos FC season,Bryan Ruiz,Costa_Rica,125,https://en.wikipedia.org/wiki/Bryan_Ruiz
Brazil,2019 Sociedade Esportiva Palmeiras season,Vitor Hugo,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Vitor_Hugo_(footballer,_born_1991)"
Brazil,2019 Sociedade Esportiva Palmeiras season,Zé Rafael,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Z%C3%A9_Rafael
Brazil,2019 Sociedade Esportiva Palmeiras season,Diogo Barbosa,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Diogo_Barbosa_Mendanha
Brazil,2019 Sociedade Esportiva Palmeiras season,Thiago Santos,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Thiago_dos_Santos_(footballer,_born_1989)"
Brazil,2019 Sociedade Esportiva Palmeiras season,Marcos Rocha,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Marcos_Rocha
Brazil,2019 Sociedade Esportiva Palmeiras season,Fernando Prass (vice-captain),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Fernando_Prass
Brazil,2019 Sociedade Esportiva Palmeiras season,Edu Dracena,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Edu_Dracena
Brazil,2019 Sociedade Esportiva Palmeiras season,Mayke,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Mayke
Brazil,2019 Sociedade Esportiva Palmeiras season,Dudu,Brazilian_Football_Confederation,3,"https://en.wikipedia.org/wiki/Dudu_(footballer,_born_1992)"
Brazil,2019 Sociedade Esportiva Palmeiras season,Luan,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Luan_Garcia
Brazil,2019 Sociedade Esportiva Palmeiras season,Gustavo Scarpa,Brazilian_Football_Confederation,1,https://en.wikipedia.org/wiki/Gustavo_Scarpa
Brazil,2019 Sociedade Esportiva Palmeiras season,Luiz Adriano,Brazilian_Football_Confederation,4,https://en.wikipedia.org/wiki/Luiz_Adriano
Brazil,2019 Sociedade Esportiva Palmeiras season,Deyverson,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Deyverson
Brazil,2019 Sociedade Esportiva Palmeiras season,Bruno Henrique (captain),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Bruno_Henrique_Corsini
Brazil,2019 Sociedade Esportiva Palmeiras season,Gustavo Gómez,Paraguayan_Football_Association,45,https://en.wikipedia.org/wiki/Gustavo_G%C3%B3mez
Brazil,2019 Sociedade Esportiva Palmeiras season,Jean,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Jean_(footballer)
Brazil,2019 Sociedade Esportiva Palmeiras season,Raphael Veiga,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Raphael_Veiga
Brazil,2019 Sociedade Esportiva Palmeiras season,Miguel Borja,Colombian_Football_Federation,9,https://en.wikipedia.org/wiki/Miguel_Borja
Brazil,2019 Sociedade Esportiva Palmeiras season,Victor Luis,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Victor_Luis
Brazil,2019 Sociedade Esportiva Palmeiras season,Lucas Lima,Brazilian_Football_Confederation,14,https://en.wikipedia.org/wiki/Lucas_Lima
Brazil,2019 Sociedade Esportiva Palmeiras season,Weverton,Brazilian_Football_Confederation,4,https://en.wikipedia.org/wiki/Weverton_Pereira_da_Silva
Brazil,2019 Sociedade Esportiva Palmeiras season,Antônio Carlos,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Ant%C3%B4nio_Carlos_Cunha_Capocasali_J%C3%BAnior
Brazil,2019 Sociedade Esportiva Palmeiras season,Hyoran,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Hyoran
Brazil,2019 Sociedade Esportiva Palmeiras season,Matheus Fernandes,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Matheus_Fernandes
